age,gender,income,credit_score,loan_amount,loan_approval
36-45,Female,,633.3194855237,27814.20529421493,0
26-35,Male,,607.457943923069,16774.406581072846,1
26-35,Male,57866.77906081987,697.703982836897,10790.789770971836,0
46-60,Female,29632.89330786538,645.8884058245981,51063.08800878331,0
26-35,Female,57634.72279387153,700.2161915641537,13043.383635859607,0
26-35,Male,126555.99493598736,626.7182821531765,17419.388897987228,1
26-35,Male,44110.69145889926,596.7914103184955,13818.999277791198,0
26-35,Female,53084.37182543761,603.3151561683142,9668.968140219784,1
46-60,Male,25576.513369864726,813.5951038424821,13755.650689471848,1
36-45,Male,72188.13989934862,668.0136745781549,2780.6125369803895,1
36-45,Female,68339.33825375357,491.29902324375644,3873.194427513712,0
18-25,Female,61811.89989735812,608.3832789236735,17671.428995727285,0
26-35,Male,53722.461735207406,657.7492825980701,46843.13532676208,0
26-35,Female,51721.096875322124,,17651.51480483626,1
18-25,Female,76952.99938348967,732.295897271192,7507.853733393853,0
26-35,Male,59017.64223992663,576.2625730814468,4212.101609375007,1
36-45,Female,70086.53247297264,843.468460285796,25024.779886000197,1
26-35,Male,66668.73682315493,647.5071708158818,8486.601283471304,1
36-45,Male,104999.79151307013,749.7063848859956,22350.1505232943,1
26-35,Female,83993.69778884212,557.5993202080078,18249.484763088585,1
18-25,Male,65935.4110620472,458.14695237992817,19587.37125451758,0
26-35,Male,127926.48159151366,537.3254807705312,13723.724999932674,1
60+,Male,73875.33316369496,389.97332190434355,18158.88965564488,0
46-60,Male,114976.30520212335,818.9671461802327,12142.129717376774,1
60+,Female,81102.68154201514,667.1626335109132,8036.546840846554,1
26-35,Female,23838.100965861973,576.0284785241574,6180.786153015631,0
26-35,Female,114968.95123831225,686.2099223984096,1982.2601480967885,1
36-45,Male,64060.813407538495,665.1467228944133,11557.759979802457,1
26-35,Male,58338.79652401482,699.6746716491193,45048.84147869153,1
46-60,Male,68918.10356154556,746.7625120909015,23958.155673331967,0
18-25,Male,50388.00446182095,626.8063077579988,16029.199308307774,0
26-35,Male,67071.49575150163,579.612855511921,7426.396334945936,0
26-35,Female,44536.393564817074,716.2220171497534,29669.396735588452,0
26-35,Female,,714.1866222307573,12143.5391551432,0
36-45,Female,56568.40785139889,658.0588646497076,47096.19310921494,0
26-35,Male,49449.542173642294,824.2043350944618,6094.427995543397,1
26-35,Female,37704.589074433075,614.9742301710678,7332.152277413128,1
26-35,Male,68486.22400262166,578.0113622691786,6783.062971481653,0
26-35,Male,65745.96307541653,683.4473142005281,4081.8488066752984,1
36-45,Female,72708.40775529729,596.0049714469201,6312.98720658566,1
46-60,Female,35824.02570046561,689.6413219315916,14509.704897670512,0
60+,Male,,583.3593395328448,7557.072661650792,0
36-45,Male,81862.44774939085,617.9806173654491,610.8795088955239,1
26-35,Male,125783.93733293527,801.2672336031333,31552.832369579526,1
36-45,Female,35840.11905050583,617.5530114601856,3472.829701376437,0
26-35,Male,132550.71975689457,586.0918764786163,21405.06013379877,1
26-35,Female,69006.46876263162,743.65430309652,13697.541891444449,0
46-60,Male,59663.071951953985,565.9166439770645,72685.57699587021,0
18-25,Male,49080.920401073105,594.5645415882345,29660.337222063314,0
46-60,Male,29963.671902580263,696.1248896407195,8922.364987961637,1
26-35,Female,98111.93090276602,725.0729139098634,7618.6094878222375,1
36-45,Male,40627.35224134343,747.6381112864859,44452.75170451789,1
36-45,Female,40542.117951078624,590.2222534223612,4102.300210467329,1
46-60,Female,98318.07399923875,697.6806938388896,15563.815017208752,0
36-45,Female,23353.64320097863,612.7113440364657,12029.336208105444,0
36-45,Female,27950.79983095461,601.5475493191494,10151.930313277122,0
18-25,Female,59333.70936782245,746.2570225833829,17726.415152397276,1
36-45,Female,69330.63940344164,606.0356483312331,15547.387365438772,0
26-35,Female,76295.35398357606,672.2563676816784,19262.598520331234,0
36-45,Male,51487.83027059051,662.4463575384511,14930.785806844715,0
36-45,Male,212178.8509014944,564.3396498929199,18660.14274231452,1
36-45,Male,53426.04930026289,727.2874284285057,14395.805441481625,1
18-25,Male,53348.80855942386,694.8224714943163,7882.9579771557865,0
18-25,Male,40195.352786270254,491.0967510503663,13402.559942648877,0
36-45,Female,63700.86420467008,672.1936888989875,7543.871209354172,1
18-25,Male,81428.50020042279,588.1621252666703,7155.944695688205,0
18-25,Male,109293.15290853624,737.7660245130103,10209.561864271958,1
18-25,Female,28434.482716293915,534.3680130575393,12142.433182330728,0
60+,Male,52944.65125018846,621.4818425096365,13741.562042392477,1
36-45,Male,74858.26506071357,678.9619640790772,27808.66834065215,0
26-35,Male,80300.31054980241,654.34722353135,8966.303138877316,1
26-35,Male,60070.51066072842,711.0366605371178,15638.3504905307,1
26-35,Male,78528.114391465,528.5262411192568,14682.655396854752,0
36-45,Female,39955.357747825285,782.1531469493902,8209.911066319024,1
36-45,Female,130477.06147530123,692.0115727030617,14171.562984488919,0
26-35,Male,98352.57952541873,758.7774570400717,29797.421209107346,1
26-35,Male,30562.71577965801,719.9392135386594,15509.452775537284,0
18-25,Male,34977.087244646726,649.0711908435965,16014.777091626407,0
36-45,Female,35473.425757957186,547.2641431271071,7598.737053131099,1
36-45,Male,84034.69140199554,604.9157455001039,64543.00862532546,1
26-35,Male,31496.63887662516,777.1650666290062,7953.082781496853,1
18-25,Female,50740.91331516361,760.8350225325106,3518.4408550589333,0
18-25,Male,75158.32730883601,600.4320015917048,26586.192901987364,0
60+,Male,57925.73469212211,424.5356571038257,12187.259335510942,0
26-35,Male,68148.45442538986,632.9848212555905,10483.590909710823,0
36-45,Female,35140.11535020979,626.9837689496707,8634.80990334463,0
36-45,Female,80613.9658210461,630.0181910367693,59716.981098895485,1
26-35,Female,44063.80842043875,692.2831361465121,17741.68479493663,0
26-35,Male,50903.66290914733,720.097006345733,20739.616220895907,1
26-35,Female,67431.38652504388,729.2239637679619,15215.843490255978,1
36-45,Female,63040.90691469363,685.6567312108293,16581.44686819615,1
36-45,Female,60596.354259163294,505.9383438461891,40900.58677264951,0
36-45,Male,41137.960568156304,622.7040213845363,10930.543123524298,1
36-45,Female,51545.763019577425,834.3271826839352,4164.910074382799,1
18-25,Male,59939.547727305224,679.9373387841982,26754.1190429019,1
60+,Male,30105.326144823317,679.4255654755092,19877.849290862123,1
36-45,Female,47511.80649103152,678.7588751819086,14565.104590395196,1
26-35,Male,72681.33856034507,683.2303698004791,19469.464482522282,1
60+,Female,31611.67198776464,459.35102551312616,9930.88248579487,0
36-45,Male,106754.89937231889,630.8380546471145,13582.72530644629,1
36-45,Female,112961.98569304224,646.9685734564248,12023.757904959884,1
36-45,Female,32126.12085509887,,8323.260918463942,1
46-60,Female,118043.65781741851,653.8138315697837,34590.6338520884,1
36-45,Male,55726.39578328042,518.2790890718447,4316.469484137093,0
26-35,Male,73810.57400890495,684.4071324937402,88318.57593445315,0
26-35,Female,46708.17462940703,585.6940281405804,26954.07490624248,0
46-60,Male,94989.57366010894,552.6571487134865,3221.555422065556,1
26-35,Female,73353.61080520436,583.2672762626735,11166.42666700713,0
26-35,Female,39851.82068778208,693.4003383731613,11674.511817046974,1
26-35,Male,33436.35299234599,750.7008991808054,18279.02128110209,1
26-35,Male,,688.6343956142069,6054.138600812538,1
36-45,Male,65773.40710058932,700.5618578893617,13706.429039448909,1
46-60,Female,79716.8058082069,687.8436218270401,12125.967197640493,1
26-35,Male,82907.66846093338,658.1061741488375,7404.959888996027,1
26-35,Male,56444.29224061981,705.7544507970206,6624.9507364750825,1
26-35,Male,33573.816528175324,456.49796263444637,27862.687784625825,0
46-60,Female,42572.44964048092,658.8870681043867,3438.305246145504,1
36-45,Male,106529.190894483,566.4059972302199,19580.768193143107,1
26-35,Male,46989.79444753912,743.0322058035312,25286.052686739666,1
46-60,Female,64325.33308798517,638.2275755826512,11216.636190177902,0
46-60,Female,34967.51470590335,652.4758470614264,13931.368062909827,1
46-60,Female,70847.965047942,529.5942500596957,33887.3138209254,0
46-60,Male,47627.12444296763,731.3464711210281,7601.636191213281,1
26-35,Male,101048.54833179778,700.1862496219047,8255.85609229992,0
36-45,Female,88148.56010596208,694.5558305872403,8987.707192045815,1
26-35,Male,46730.25192295382,584.9581718264942,33936.977458233334,0
46-60,Female,,588.1088124049496,37565.26117925267,0
36-45,Female,45453.353441708656,667.8879563556724,4373.364115581879,1
36-45,Male,29445.11796717741,594.440127180156,29881.433037407347,1
36-45,Female,38998.51257283506,684.7914370141871,25722.635579226975,1
26-35,Female,66112.20569994723,477.1269917786623,46299.00957421384,0
36-45,Male,70447.97330861437,610.9964354874726,18180.164674633757,1
60+,Female,64490.54815390901,793.7402772341193,12894.961127587132,1
46-60,Male,51489.51496548022,685.1588662396612,33395.396805006494,0
18-25,Male,95466.75043488231,663.3434931624794,23368.004419679895,0
26-35,Male,61806.941075748444,808.8181228537085,80492.4549205558,1
26-35,Female,85103.79550093984,463.1237104958851,28766.48507955658,0
36-45,Female,24664.307422218943,584.7751108169514,15105.865349730375,1
46-60,Female,8423.661533655768,617.9061462602089,5222.421674933769,1
26-35,Male,,,8393.948077824303,1
36-45,Female,29366.71511827349,720.0525090582589,4235.412553524412,1
46-60,Male,53840.11760417901,580.71946328139,11248.053507997789,0
36-45,Female,51480.14505939698,729.836345771404,28025.051191798568,1
36-45,Male,132415.54185501242,617.7348186142634,13320.548597111434,1
36-45,Male,73130.31579114553,746.9311700519333,30253.89498509667,1
36-45,Male,65051.17282686009,567.3885841502354,17501.79956221316,0
26-35,Female,90989.15270198045,640.1350720747072,9677.183412975612,0
36-45,Male,71987.57354279805,610.7866147698752,14329.851016260556,0
36-45,Female,47627.30468079428,734.4824297252571,19490.400725194275,1
46-60,Male,102307.46952177113,,14933.74533528649,1
36-45,Male,34376.378502504806,646.6041176790595,15071.29745416618,1
36-45,Male,70377.12735050997,690.5449118130439,7221.0807852410235,0
26-35,Female,27617.7815393507,693.6206786420896,9448.57284893519,0
26-35,Female,66301.77372004779,720.9562085978537,81370.54544389834,0
18-25,Male,65939.62442402294,666.8899821475734,35695.260231857756,0
26-35,Male,,616.5400867776135,4108.968416986553,1
36-45,Male,,622.0241003712999,2011.0753017407615,1
60+,Female,,652.053785216609,14199.385062004163,1
18-25,Male,90340.50627386817,669.9673980859507,27303.722181964236,1
26-35,Female,70803.13994461785,638.2262681721251,8813.55829446411,0
46-60,Female,65522.739261190676,651.5362736772438,30252.284539017815,0
26-35,Male,37120.778103511526,528.6196911542315,14012.760419481227,1
36-45,Male,44559.95327231954,703.3884227563742,11725.848720264745,1
36-45,Female,111582.61130517285,664.4889831111544,24462.390634175543,0
36-45,Female,58351.79518919096,730.1496330832871,8729.814200030012,1
26-35,Male,72234.99105071652,650.0128405925668,10621.493784269627,0
26-35,Male,56523.16514154877,510.9281937182571,22836.92014081268,1
36-45,Male,33138.70595448134,621.324304855466,13028.3528544927,0
36-45,Male,95502.26209409907,634.0056061505267,61514.05834837753,0
18-25,Male,77004.27295869806,709.4322644346879,23273.25975000961,0
36-45,Male,189627.78789345612,484.3781164389284,22093.77254861053,1
18-25,Female,36033.679082591974,653.2943613559148,12840.972100603685,0
36-45,Male,90335.56002383151,691.0940172634645,26897.906609880876,1
26-35,Male,31077.14737541704,597.0809691774784,10320.771373729622,0
60+,Male,64774.888483859395,655.9702407853478,16745.790646086072,0
26-35,Female,97562.96998640653,599.8370792680124,6418.665842519897,1
26-35,Female,21246.181029689502,591.6341653423688,30685.733348389836,0
26-35,Male,54042.91666101202,617.3264119894947,16856.367504003287,1
26-35,Male,45179.337799636494,593.1446406026391,65251.900484388265,0
46-60,Female,42151.32300061845,704.6894649549066,90566.41309751524,1
60+,Male,72591.73316869928,591.2038498531698,24603.784736074165,1
26-35,Male,104855.95741923651,577.7671994361658,14111.428062387293,1
26-35,Male,56014.20747136298,791.4342933471627,6267.597524732782,1
36-45,Male,66352.93101094104,726.8592009459228,27551.157896448145,1
46-60,Male,63395.89410197146,501.078931147264,15807.30811682145,1
36-45,Female,59928.1577636933,588.8185368117973,20546.129800738083,1
26-35,Female,34728.9419807605,669.3970377378168,53307.37188968314,0
26-35,Male,104216.14105478891,675.9004053785195,6908.17912539975,1
36-45,Female,69396.91437696348,530.7605707410485,6377.660811958843,0
18-25,Male,72943.52167479448,742.6852394257858,11057.445150081501,1
36-45,Male,40004.41833964899,716.0179535345301,25769.861258689092,1
26-35,Female,47590.56474865661,688.5521305632271,20824.67357352693,0
36-45,Female,54826.71757674736,758.5382792569696,6525.345563052639,1
18-25,Male,27804.06892773614,686.1831994056735,24470.95836491197,0
36-45,Male,25744.668533222917,685.8864703401478,5110.383579619726,1
26-35,Female,44339.270679969835,774.6143417457794,6834.96521925367,1
36-45,Female,77750.50951139227,738.0975664582168,12181.018351283412,1
18-25,Female,43192.895514932636,582.6794032870775,8580.564674711088,0
36-45,Male,35975.64285917424,700.6556142937533,27224.90860908414,1
36-45,Male,,596.8585708033135,16799.47284123093,1
36-45,Male,47682.93177542081,690.3323640760223,54855.01770995148,1
36-45,Male,50164.882976741195,688.1290805615852,10962.676180148175,0
36-45,Female,176797.5773116304,539.3226150035212,12115.468204328803,0
46-60,Male,101448.88091017719,640.2523510951172,35182.57065985411,0
26-35,Male,99946.1736086661,671.2205618864322,12422.48427342916,1
46-60,Female,107397.28507828468,615.0967847204674,44143.64251048828,0
26-35,Male,36336.91934831687,675.1767953912607,20592.095515630474,1
18-25,Male,32494.22604908883,714.4718221600855,2034.0228775095002,1
18-25,Female,34425.91332926382,647.5525548615395,34271.05266893998,0
26-35,Female,116687.30937768688,667.9679581366607,27727.540787652484,1
36-45,Female,45542.63073693702,760.6739262844781,28597.257050644926,1
36-45,Male,32026.594311930137,687.855726658018,2896.380975491013,1
36-45,Female,48266.928737251605,666.0659431739579,7860.519921295942,1
36-45,Female,53140.63847184238,573.3536496286912,8341.815296798377,0
26-35,Male,68473.81147029312,703.682080911108,6816.510111095788,1
26-35,Male,67878.56034888033,676.411995951355,53827.40620796752,1
26-35,Female,39573.2917152736,752.6991546961126,13234.544923406302,0
26-35,Male,84358.27583960675,653.750283464265,12974.630709022322,1
18-25,Female,43495.08547573072,504.6986799892803,20777.09897371577,0
26-35,Male,55373.799721123265,513.9903304937391,21066.54116963477,1
36-45,Male,84405.43170872387,708.8544611007786,927.122618629292,1
36-45,Male,43437.973285445485,604.3845121841478,7965.810463543914,0
60+,Female,45040.81187114659,684.9414200888398,4314.639860316249,0
46-60,Male,80485.63697740942,659.1386115601885,18402.55650663752,0
36-45,Female,38992.84363350726,636.6528265844863,10602.934363465794,0
26-35,Female,49394.97553562034,642.2910971529421,13525.202171673658,0
36-45,Female,79052.78627574435,580.7688395963819,2533.0621881573857,0
36-45,Female,167216.76114951767,648.7377848880263,10426.62823671821,1
26-35,Female,81040.3333553874,603.2405253764481,32601.194293909164,0
26-35,Male,75835.35453017487,620.2194783899436,41256.31976621996,1
46-60,Female,,624.1080764232671,23744.13272138746,0
26-35,Female,35010.55487850906,631.8645384081025,4589.965401568333,1
36-45,Male,63436.73375078625,723.7738765205669,36589.67743790233,1
36-45,Male,58989.61885708895,639.6167336636245,23841.94739797952,0
26-35,Female,70318.64549706253,731.8961869272079,12164.154775126031,0
26-35,Male,63465.645722574685,773.0283961061185,2643.795752069582,1
26-35,Female,72391.91050020317,718.395572084492,28649.061395166413,0
18-25,Male,51239.520730937125,692.7574828054809,8318.747120630522,1
18-25,Male,61654.682501074414,676.1465767586816,17622.515564124744,1
